"CD","PER","FOL","ENT","CON","V_SEL","N_HOG","H_MUD","N_REN","P1_1","P1_2","P1_3","P1_4","P1_5","P2_1","P2_2","P2_3","P2_4","P2_5","P3_1_1","P3_1_2","P3_1_3","P3_1_4","P3_1_5","P3_1_6","P3_1_7","P3_1_8","P3_1_8ES","P3_1_9","P3_2_1","P3_2_2","P3_2_3","P3_2_4","P3_2_5","P3_2_6","P3_2_7","P3_2_8","P3_2_8ES","P3_2_9","P3_3_1","P3_3_2","P3_3_3","P3_3_4","P3_3_5","P3_3_6","P3_3_7","P3_3_8","P3_3_8ES","P3_3_9","P3_4_1","P3_4_2","P3_4_3","P3_4_4","P3_4_5","P3_4_6","P3_4_7","P3_4_8","P3_4_8ES","P3_4_9","P3_5_1","P3_5_2","P3_5_3","P3_5_4","P3_5_5","P3_5_6","P3_5_7","P3_5_8","P3_5_8ES","P3_5_9","P4_1","P4_2","P4_3","P4_4","P4_5","P5_1","P5_2","P5_3","P5_4","P5_5","P6_1","P6_2","P6_3","P6_4","P6_5","P7","P8_1","P8_2","P8_3","P8_4","P8_5","P9","P10","P11_1","P11_2","P11_3","P11_4","P11_5","FACTOR","EDAD","SEXO","NIVEL","ANIO"
"26","0916","11A156","10","40286","4","1","0","01",0,0,1,0,0,2,1,2,2,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,150,100,100,200,50,3,3,1,1,3,2,2,2,2,2,1,1,1,1,1,1,5,2,0,0,0,0,0,16326,"61","2","02","4"
"26","0916","11A156","10","40286","3","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,1,2,2,2,2,2,,2,50,100,50,20,40,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,1,1,1,1,1,1,16326,"61","2","02","5"
"26","0916","11A156","10","40286","2","1","0","03",0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,2,2,2,,2,2,2,1,1,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,1,1,2,2,2,2,,2,30,300,0,30,50,3,2,2,3,1,1,1,1,2,2,1,1,1,1,1,1,5,1,2,2,1,2,2,24099,"23","2","03","3"
"26","0916","11A156","10","40286","1","1","1","01",0,0,0,0,0,2,1,1,2,1,2,2,2,2,1,2,2,2,,2,2,2,2,1,2,2,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,1,1,2,2,2,2,,2,0,0,0,0,0,4,4,4,4,4,2,2,1,2,2,1,2,1,1,2,2,5,1,2,2,2,1,1,19377,"69","1","02","4"
"26","0916","12B143","10","40390","3","1","0","01",1,1,1,1,0,1,1,1,1,1,2,1,1,1,2,2,2,2,,2,1,2,2,1,1,2,2,2,,2,1,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,150,150,150,150,40,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,13688,"74","2","07","4"
"26","0916","12B143","10","40390","1","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2,,2,2,2,2,1,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,1,2,1,2,2,2,,2,0,0,0,0,20,3,3,3,4,2,2,2,2,2,2,1,2,2,2,2,1,5,2,0,0,0,0,0,13688,"65","2","07","4"
"26","0916","13B143","10","40393","3","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,1,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,0,50,0,0,20,2,2,3,3,2,1,1,1,2,2,1,1,1,1,2,1,5,1,2,2,2,1,1,15336,"56","2","02","3"
"26","0916","13B143","10","40393","4","1","0","01",0,0,0,0,0,2,1,1,1,1,2,2,2,2,1,2,2,2,,2,1,2,1,2,1,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,1,1,2,2,2,,2,2,2,1,2,1,2,2,2,,2,200,300,100,50,100,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,1,2,1,1,1,1,18291,"34","2","02","6"
"26","0916","13B143","10","40393","1","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,1,2,2,1,2,2,2,,2,2,2,2,1,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,0,0,0,0,0,3,3,2,3,3,2,2,2,2,2,1,2,2,1,2,1,5,1,1,2,1,1,1,15336,"56","2","03","3"
"26","0916","13B143","10","40393","2","1","1","03",0,1,1,1,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,1,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,1,2,2,2,1,2,2,2,,2,1,2,2,2,1,2,2,2,,2,100,100,100,0,20,2,1,2,3,2,1,1,2,2,2,1,1,1,1,2,1,2,2,0,0,0,0,0,22638,"21","2","07","1"
"26","0916","13A157","10","40415","1","1","0","01",2,6,0,2,10,1,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,300,1000,100,200,50,2,1,3,2,1,2,2,1,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,19675,"36","1","07","4"
"26","0916","13A157","10","40415","4","1","0","03",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,1,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,1,1,2,2,2,,2,0,0,0,0,0,2,2,2,3,2,2,2,2,2,2,1,2,1,2,1,1,5,1,2,2,1,1,1,25090,"21","2","04","3"
"26","0916","13A157","10","40415","2","1","0","02",0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,2,2,2,,2,2,1,2,2,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,1,2,2,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,50,50,0,0,20,2,3,3,3,3,2,2,2,2,2,1,1,1,1,2,1,5,1,2,2,2,1,1,19657,"46","2","04","3"
"26","0916","13A157","10","40415","3","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,1,2,2,2,2,,2,1,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,0,20,20,20,30,2,2,2,3,2,1,2,1,2,2,1,1,2,1,2,1,5,2,0,0,0,0,0,20841,"45","1","04","2"
"26","0916","12A157","10","40416","3","1","0","02",0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,1,2,2,2,2,2,,2,100,100,100,100,30,2,2,1,4,2,2,2,2,2,2,1,1,1,1,1,1,5,1,2,2,2,1,1,16523,"48","2","03","3"
"26","0916","12A157","10","40416","1","1","0","02",0,0,0,0,0,1,1,1,2,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,1,2,2,1,2,2,2,,2,0,0,0,0,0,3,3,3,4,4,2,2,2,2,2,1,2,1,1,2,1,5,2,0,0,0,0,0,14287,"56","2","04","3"
"26","0916","12A157","10","40416","4","1","0","01",10,6,4,6,40,1,1,1,1,1,2,2,1,1,2,1,2,2,,2,2,2,1,1,2,1,2,2,,2,2,2,1,1,2,1,2,2,,2,2,2,1,1,2,1,2,2,,2,1,2,2,2,2,2,2,2,,2,500,500,500,500,50,1,2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,14317,"61","1","07","5"
"05","0916","11A158","11","40192","3","1","0","04",0,0,0,0,24,1,1,1,1,1,2,2,1,2,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,1,2,1,2,,2,200,200,200,200,100,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,31599,"18","1","04","3"
"05","0916","11A158","11","40192","4","1","0","01",0,0,0,0,0,1,1,2,1,1,2,2,1,1,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,1,1,2,2,2,,2,0,0,0,0,0,4,4,4,4,4,1,1,2,2,2,1,2,2,2,2,2,5,2,0,0,0,0,0,14944,"55","1","02","6"
"05","0916","11A158","11","40192","2","1","0","01",0,0,0,0,0,2,1,2,2,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,1,2,2,1,2,2,2,,2,0,0,0,0,0,4,4,2,4,4,2,2,2,2,2,1,2,2,2,2,2,5,1,1,1,1,1,1,9962,"62","1","00",
"05","0916","11A158","11","40192","1","1","0","01",0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,2,0,0,0,0,0,11856,"33","2","02","6"
"05","0916","12A158","11","40194","1","1","0","01",0,0,0,0,0,2,2,1,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,1,8600,"97","2","02","2"
"05","0916","12A158","11","40194","4","1","0","05",0,0,0,0,1,1,1,2,2,1,2,2,2,2,1,2,2,2,,2,1,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,2,2,2,1,2,1,2,,2,0,0,0,0,50,3,3,4,4,2,1,2,2,2,2,1,1,1,1,1,2,5,1,2,2,2,2,1,20645,"18","1","02","6"
"05","0916","12A158","11","40194","3","1","0","02",0,1,0,0,0,2,1,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,1,2,1,2,1,2,2,,2,0,100,0,0,0,4,2,4,4,3,2,2,2,2,2,1,1,1,1,1,1,3,2,0,0,0,0,0,10328,"29","2","02","6"
"05","0916","12A158","11","40194","2","1","0","02",0,2,0,0,6,1,1,2,2,1,2,2,1,2,2,2,2,2,,2,2,1,1,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,2,2,1,1,2,1,2,,2,200,200,0,0,40,2,2,4,4,1,2,2,2,2,2,1,2,2,1,2,1,5,1,1,1,1,2,2,9510,"38","2","03","3"
"05","0916","11B144","11","40196","3","1","0","01",0,0,0,1,3,1,1,1,1,1,2,1,2,1,2,1,2,2,,2,2,1,2,1,2,1,2,2,,2,2,1,1,2,2,1,2,2,,2,2,1,2,2,2,1,2,2,,2,2,1,2,2,2,1,2,2,,2,200,200,0,5,60,3,3,3,2,1,2,2,2,2,2,1,1,1,1,2,2,3,1,1,1,2,1,2,17227,"41","1","02","6"
"05","0916","11B144","11","40196","4","1","0","01",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,1,2,2,2,2,2,17663,"74","1","02","3"
"05","0916","11B144","11","40196","2","1","0","02",1,1,3,3,2,1,1,1,1,1,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,2,2,,2,2,1,1,2,2,1,2,2,,2,1,2,2,2,2,2,2,2,,2,20,0,0,0,0,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,5,1,1,2,2,1,1,17211,"45","2","06","2"
"05","0916","12B144","11","40199","2","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,1,1,2,2,2,5,2,0,0,0,0,0,22773,"57","1","04","3"
"05","0916","12B144","11","40199","4","1","0","02",0,0,0,0,1,1,1,2,2,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,2,2,,2,0,0,0,0,0,4,4,4,4,3,2,2,2,2,2,1,9,9,9,9,2,5,1,2,2,2,2,2,39423,"54","2","02","6"
"05","0916","12B144","11","40199","1","1","0","06",0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,2,150,150,0,0,50,3,3,4,4,3,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,18915,"29","1","03","2"
"05","0916","12B144","11","40199","3","1","0","01",0,1,0,0,0,1,1,2,2,1,2,2,2,1,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,0,0,0,0,0,2,2,4,4,3,1,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,1,6966,"46","1","03","3"
"05","0916","12A156","11","40361","4","1","0","02",2,0,0,2,5,1,2,1,2,1,1,2,1,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,1,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,1,2,1,2,1,2,2,2,,2,200,0,200,0,50,1,4,2,4,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,14123,"75","2","07","3"
"05","0916","12A156","11","40361","3","1","0","02",0,3,2,0,10,1,1,1,1,1,2,1,1,2,1,1,2,2,,2,1,2,2,2,1,1,2,2,,2,1,2,1,2,2,2,1,2,,2,1,2,2,2,2,2,1,2,,2,1,1,2,1,1,2,1,2,,2,200,200,100,0,70,3,2,2,3,1,1,1,9,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,16962,"34","2","04","2"
"05","0916","12A156","11","40361","1","1","0","01",4,2,0,0,2,1,1,1,1,1,1,1,1,2,2,2,2,2,,2,1,1,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,1,2,2,1,2,2,2,,2,200,100,0,0,50,1,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,16879,"82","1","07","6"
"05","0916","13B151","11","40371","3","1","0","01",0,0,0,0,0,1,1,2,1,1,2,2,1,1,2,1,2,2,,2,2,2,2,1,2,1,1,2,,2,2,2,2,2,2,2,2,2,,1,2,1,2,1,2,1,1,2,,2,2,2,2,2,1,2,1,2,,2,300,450,0,400,50,2,2,4,2,2,2,1,1,2,1,1,1,2,2,2,1,5,1,1,2,2,1,1,5405,"27","1","06","3"
"05","0916","13B151","11","40371","2","1","0","03",0,4,2,1,98,1,1,1,1,1,2,2,2,2,2,1,2,2,,2,2,1,2,2,1,1,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,400,550,300,250,60,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,21570,"21","2","07","3"
"05","0916","11B151","11","40372","3","1","0","03",0,0,0,0,1,1,1,2,2,1,1,2,2,2,2,2,2,2,,2,2,1,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,1,2,2,1,2,2,2,,2,0,200,0,0,50,4,2,4,4,2,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,52415,"19","1","02","6"
"05","0916","11B151","11","40372","4","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,1,1,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,15270,"43","1","03","3"
"05","0916","11B151","11","40372","2","1","0","02",0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,2,0,0,0,0,0,19652,"67","2","00",
"05","0916","11B151","11","40372","1","1","0","01",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,2,0,0,0,0,0,13101,"70","2","02","3"
"05","0916","12B142","11","40374","4","1","1","02",0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,300,0,0,0,100,3,4,4,3,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,14826,"39","2","03","3"
"05","0916","12B142","11","40374","1","1","0","02",0,0,0,0,4,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,1,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,0,0,0,0,25,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,14826,"43","2","06","3"
"05","0916","12B142","11","40374","2","1","0","01",2,2,0,1,50,1,1,2,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,500,500,0,200,150,3,2,4,3,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,14982,"31","1","06","2"
"05","0916","12B142","11","40374","3","1","0","04",0,0,0,0,3,1,1,1,2,1,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,1,2,2,,2,0,0,0,0,38,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,1,5,1,2,2,2,2,2,14982,"26","1","03","2"
"05","0916","11B142","11","40378","4","1","0","02",0,5,2,1,10,1,1,1,1,1,1,1,1,2,2,2,1,2,,2,1,1,2,2,1,2,1,2,,2,1,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,2,2,,2,1,2,1,2,2,2,2,2,,2,100,300,0,0,45,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,15177,"31","2","04","3"
"05","0916","11B142","11","40378","3","1","0","04",0,0,0,0,0,2,1,2,1,1,2,2,1,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,1,2,,2,2,2,1,2,1,1,1,2,,2,70,50,0,0,45,2,2,4,4,1,1,1,1,2,1,1,1,1,1,1,1,5,2,0,0,0,0,0,20223,"21","1","03","3"
"05","0916","11B142","11","40378","1","1","0","07",0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,1,2,2,2,2,2,12637,"74","2","00",
"05","0916","11B142","11","40378","2","1","0","01",0,3,0,2,3,1,1,1,1,1,1,1,1,2,2,2,1,2,,2,1,1,1,2,2,2,1,2,,2,2,1,2,2,2,2,2,2,,2,1,2,2,2,2,2,1,2,,2,1,1,1,1,2,2,1,2,,2,500,1500,200,1500,60,2,1,3,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,14729,"44","1","03","3"
"05","0916","12B151","11","40379","4","1","0","01",0,0,0,0,0,1,1,2,1,1,2,1,2,2,1,2,2,2,,2,2,1,2,2,1,2,2,2,,2,2,1,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,1,1,2,1,2,2,2,,2,300,300,0,0,0,2,3,4,4,4,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,15564,"55","1","03","3"
"05","0916","12B151","11","40379","1","1","0","04",0,0,0,0,6,1,1,2,1,1,2,2,1,1,2,2,1,2,,2,2,2,2,1,2,1,1,2,,2,2,2,2,2,2,2,1,2,,2,2,1,2,2,2,1,1,2,,2,1,2,2,2,1,2,1,2,,2,100,300,0,50,70,2,2,4,3,1,1,2,1,9,2,1,1,1,1,2,1,5,1,2,2,2,1,1,32912,"22","1","07","2"
"05","0916","12B151","11","40379","3","1","0","03",2,40,0,2,20,1,1,1,1,1,1,2,2,2,2,2,1,2,,2,1,2,2,2,2,2,1,2,,2,1,2,2,2,2,2,1,2,,2,1,2,2,2,2,2,1,2,,2,1,2,2,2,2,2,1,2,,2,0,0,0,0,0,2,1,4,2,2,1,2,1,2,1,1,2,2,2,2,1,5,1,1,2,2,1,2,23971,"41","1","07","4"
"05","0916","12B151","11","40379","2","1","0","01",0,2,2,1,30,1,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,200,300,300,0,29,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,5,1,1,1,1,1,1,10354,"62","2","07","5"
"05","0916","13B145","11","40381","3","1","0","02",0,0,0,0,1,1,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,2,2,,2,0,0,0,0,35,4,4,4,4,3,2,2,2,2,2,2,0,0,0,0,0,5,1,2,2,2,1,1,14096,"67","2","00",
"05","0916","13B145","11","40381","2","1","0","04",0,0,0,0,2,1,1,1,1,1,1,2,2,2,2,1,2,2,,2,2,1,2,2,2,1,2,2,,2,1,2,2,2,2,1,2,2,,2,2,1,2,2,2,1,2,2,,2,1,2,2,2,2,2,2,2,,2,500,600,600,0,0,2,3,2,4,3,1,1,1,2,2,1,2,2,2,2,2,5,1,2,2,1,1,1,31175,"41","2","06","3"
"05","0916","13B145","11","40381","4","1","0","01",0,0,0,0,12,1,1,1,2,1,2,2,1,2,2,1,2,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,1,2,,2,200,200,0,0,50,2,2,4,4,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,16430,"42","1","04","3"
"05","0916","12B145","11","40382","3","1","0","01",3,1,0,0,20,1,1,1,1,1,1,1,2,2,2,1,2,2,,2,1,1,2,2,2,1,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,1,2,2,2,2,2,,2,1,2,1,2,1,2,2,2,,2,100,200,200,0,20,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,1,1,1,1,1,1,5201,"70","2","07","4"
"05","0916","12B145","11","40382","4","1","0","01",0,0,0,0,0,1,1,2,1,1,2,2,1,1,1,2,2,2,,2,1,2,1,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,1,1,2,,2,1,1,2,2,1,2,2,2,,2,300,500,100,0,60,2,2,3,4,3,2,2,9,9,2,1,2,2,1,2,2,2,1,1,2,1,2,2,15711,"57","2","04","3"
"05","0916","12B145","11","40382","1","1","0","02",5,3,2,5,4,1,1,1,1,1,1,2,2,2,2,2,1,2,,2,1,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,1,2,2,2,2,2,1,2,,2,1,1,2,2,2,2,1,2,,2,200,200,200,0,50,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,10402,"65","2","04","3"
"05","0916","12B145","11","40382","2","1","0","04",0,0,0,0,10,1,1,2,1,1,2,2,1,2,2,1,2,2,,2,2,2,1,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,2,2,,2,350,1500,0,0,70,3,3,4,4,1,2,2,2,2,2,1,1,1,1,2,1,5,1,2,2,1,1,1,23192,"23","2","07","4"
"05","0916","11B145","11","40388","3","1","0","01",0,0,0,1,15,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,1,2,1,1,2,2,,2,2,2,1,2,1,1,2,2,,2,2,2,2,2,2,2,1,2,,2,100,100,100,100,50,2,4,3,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,14796,"41","1","07","1"
"05","0916","11B145","11","40388","2","1","0","02",0,1,0,0,6,1,1,2,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,1,1,2,2,2,,2,250,400,150,150,150,2,2,3,3,2,1,2,2,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,12578,"23","2","04","3"
"05","0916","11B145","11","40388","1","1","0","02",0,0,0,0,0,2,1,2,2,1,2,1,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,1,2,2,2,2,1,2,,2,0,0,0,0,50,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,10163,"31","2","04","3"
"05","0916","11B145","11","40388","4","1","0","02",0,0,0,0,0,2,2,2,2,1,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,200,200,0,0,100,3,3,3,3,3,1,1,2,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,10163,"32","2","04","3"
