upm,viv_sel,hogar,n_ren,pmvi_1,pmvi_2,pmvi_3,pm1_1,pm1_2,pm1_3,pm1_4,pm1_5_1,pm1_5_2,pm1_5_3,pm1_5_4,pm1_6_1,pm1_6_2,pm1_6_3,pm1_6_4,pm1_6_5,pm1_6_6,pm1_6_7,pm1_6_8,pm1_6_9,pm8_1_1,pm8_1_2,pm8_1_3,pm8_1_4,pm8_1_5,pm8_1_6,pm8_1_7,pm8_2,pm8_3,pm8_4_1,pm8_5_1_1,pm8_5_1_4,pm8_5_1_5,pm8_5_1_6,pm8_4_2,pm8_5_2_1,pm8_5_2_4,pm8_5_2_5,pm8_5_2_6,pm8_4_3,pm8_5_3_1,pm8_5_3_4,pm8_5_3_5,pm8_5_3_6,pm8_4_4,pm8_5_4_1,pm8_5_4_4,pm8_5_4_5,pm8_5_4_6,pm8_4_5,pm8_5_5_1,pm8_5_5_4,pm8_5_5_5,pm8_5_5_6,pm8_6_01,pm8_6_02,pm8_6_03,pm8_6_04,pm8_6_05,pm8_6_06,pm8_6_07,pm8_6_08,pm8_6_09,pm8_6_10,pm8_7_1,pm8_7_2,pm8_7_3,pm8_7_4,pm8_7_5,pm8_7_6,pm8_7_7,pm8_7_8,factor_per,upm_dis,est_dis,tloc,estrato,ent,sexo,edad
2760516,4,1,1,1,1,,1,6,4,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,716,5182,348,4,1,27,1,59
2760516,4,1,4,,,,1,2,6,1,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,682,5182,348,4,1,27,2,22
2760516,6,1,1,1,1,,1,1,6,1,1,2,2,2,0,0,0,1,0,0,0,0,0,1,2,2,2,,3,3,5,2,2,,,,,2,,,,,1,1,1,,2,2,,,,,2,,,,,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,1069,5182,348,4,1,27,1,73
2760516,13,1,2,1,1,,3,3,7,2,2,2,1,1,0,0,0,0,0,0,0,1,0,2,3,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,716,5182,348,4,1,27,2,51
2760516,14,1,2,1,1,,3,2,6,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,938,5182,348,4,1,27,2,29
2760516,19,1,1,1,1,,3,2,5,1,2,2,2,2,0,0,0,0,1,0,0,0,0,2,2,2,3,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,716,5182,348,4,1,27,1,39
2760516,19,1,2,1,1,,3,2,6,1,1,2,1,2,0,0,0,1,0,0,0,0,0,2,2,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,716,5182,348,4,1,27,2,36
2760516,19,1,3,1,1,,3,2,7,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,716,5182,348,4,1,27,1,17
2760516,20,1,1,1,1,,1,3,2,2,1,2,1,1,0,0,0,0,1,0,0,0,0,2,2,3,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,716,5182,348,4,1,27,1,43
2760516,20,1,2,1,1,,2,1,2,1,2,2,2,2,0,0,0,0,0,1,0,0,0,2,2,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,716,5182,348,4,1,27,2,40
2760516,20,1,4,1,1,,3,2,2,1,2,2,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,716,5182,348,4,1,27,2,16
2760516,20,1,5,1,1,,3,7,7,1,2,1,1,2,0,0,0,1,0,0,0,0,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,716,5182,348,4,1,27,2,15
2760535,4,1,1,1,2,,4,2,5,1,1,2,1,9,0,0,0,0,0,0,0,1,0,3,2,2,3,,2,2,,,2,,,,,1,2,2,,1,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,3,2,714,5184,349,4,2,27,1,65
2760535,4,2,1,1,2,,4,5,7,1,2,2,1,1,0,0,0,0,1,0,0,0,0,2,2,2,3,,1,3,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,714,5184,349,4,2,27,1,36
2760690,3,1,2,1,2,,2,2,4,1,2,1,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,735,5186,348,4,1,27,2,39
2760690,3,1,3,1,2,,1,5,2,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,735,5186,348,4,1,27,2,18
2760690,3,1,4,1,2,,1,3,1,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,735,5186,348,4,1,27,1,16
2760690,3,1,5,1,2,,1,7,4,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,735,5186,348,4,1,27,1,15
2760690,4,1,1,,,,3,3,7,2,1,2,1,2,0,0,0,0,1,0,0,0,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,700,5186,348,4,1,27,1,44
2760690,4,1,2,1,1,,2,1,5,1,2,1,2,2,0,0,0,0,0,0,0,1,0,2,3,3,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,2,735,5186,348,4,1,27,2,41
2760690,4,1,3,1,2,,3,7,2,1,2,2,1,1,0,0,0,0,1,0,0,0,0,2,2,2,2,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,735,5186,348,4,1,27,1,18
2760690,5,1,1,,,,3,4,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,2,2,3,2,,3,3,,,2,,,,,1,1,1,,2,1,2,1,,2,2,,,,,2,,,,,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,3,3,702,5186,348,4,1,27,1,70
2760690,5,1,2,,,,3,2,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,702,5186,348,4,1,27,2,68
2760690,5,1,3,1,2,,3,3,5,1,2,1,1,1,0,0,0,1,0,0,0,0,0,2,3,2,3,2,2,2,,,2,,,,,1,2,1,,2,2,,,,,2,,,,,2,,,,,1,1,2,2,2,1,1,2,1,2,2,2,2,2,3,1,2,3,736,5186,348,4,1,27,1,25
2760690,6,1,1,1,1,,3,5,5,2,1,1,1,2,0,0,0,0,1,0,0,0,0,2,3,2,2,,2,1,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,8,2,2,2,1,2,2,2,2,2,3,2,735,5186,348,4,1,27,1,48
2760690,15,1,1,1,2,,1,7,1,1,1,9,1,2,0,0,0,1,1,0,0,0,0,2,2,3,2,,3,3,,,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,,,,,2,,,,,1,1,1,1,1,1,1,1,1,2,3,2,1,2,3,2,3,3,863,5186,348,4,1,27,2,62
2760690,20,1,1,1,1,,1,2,4,2,1,2,2,2,0,0,0,1,0,0,0,0,0,2,2,3,2,,3,3,,,2,,,,,1,2,1,2,2,1,2,1,2,2,2,,,,,2,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,3,3,736,5186,348,4,1,27,2,43
2760767,7,1,2,,,,3,1,4,2,2,2,1,2,0,0,0,0,0,0,0,1,0,1,1,2,1,2,2,2,5,3,1,1,2,,2,1,1,2,,2,1,1,2,,2,2,,,,,2,,,,,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,879,5187,349,4,2,27,1,28
2760767,20,1,2,1,1,,3,5,4,1,2,2,1,2,0,0,0,0,1,0,0,0,0,1,2,2,1,2,2,2,5,3,1,2,1,2,2,1,2,1,2,2,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,1,2,923,5187,349,4,2,27,2,28
2760767,21,1,1,1,1,,2,6,5,2,2,2,1,2,0,0,0,0,1,0,0,0,0,1,1,2,2,,3,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,923,5187,349,4,2,27,1,60
2760767,21,1,2,1,1,,1,6,4,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,3,2,1,,3,3,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,923,5187,349,4,2,27,2,57
2760767,21,1,3,1,2,,3,5,7,1,2,2,1,2,0,0,0,0,1,0,0,0,0,1,2,2,1,,2,2,5,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,923,5187,349,4,2,27,1,37
2760767,23,1,2,1,1,,1,4,4,1,2,2,2,2,0,0,0,1,0,0,0,0,0,2,2,2,2,,3,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,923,5187,349,4,2,27,2,37
2760767,23,1,4,1,2,,1,2,5,1,2,2,2,2,0,0,0,0,0,0,0,1,0,1,3,2,2,2,,,5,6,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,923,5187,349,4,2,27,1,14
2761026,2,1,1,,,,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,275,5190,348,4,1,27,1,60
2761026,13,1,1,1,2,,4,3,1,2,2,1,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,3,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,1,2,165,5190,348,4,1,27,2,29
2761026,14,1,1,1,2,,2,6,7,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,3,2,3,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,289,5190,348,4,1,27,1,65
2761026,15,1,1,,,,2,7,7,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,1,2,1,,2,1,2,1,,2,2,,,,,2,,,,,2,,,,,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,275,5190,348,4,1,27,1,78
2761026,15,1,3,1,2,,3,4,5,1,2,1,1,1,0,0,0,0,0,0,0,1,0,1,3,2,3,,1,3,5,6,2,,,,,1,1,2,,2,2,,,,,1,2,2,,1,2,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,289,5190,348,4,1,27,1,51
2761026,15,1,4,1,2,,2,2,6,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,3,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,289,5190,348,4,1,27,1,43
2761026,16,1,1,1,2,,3,4,5,1,1,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,827,5190,348,4,1,27,1,39
2761026,16,1,2,1,2,,3,4,1,9,1,1,1,1,0,0,0,0,0,0,0,1,0,1,2,2,2,,2,2,5,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,827,5190,348,4,1,27,2,36
2761039,2,1,1,1,2,,1,2,4,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,1,2,2,,2,3,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,377,5191,348,4,1,27,1,48
2761039,2,1,2,1,2,,1,4,6,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,3,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,377,5191,348,4,1,27,2,47
2761039,2,1,3,1,2,,1,3,6,2,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,377,5191,348,4,1,27,1,25
2761039,2,1,4,1,2,,1,2,1,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,3,2,2,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,377,5191,348,4,1,27,2,25
2761039,2,1,6,1,2,,1,3,4,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,377,5191,348,4,1,27,1,22
2761039,2,1,7,1,2,,1,3,5,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,3,2,2,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,377,5191,348,4,1,27,2,23
2761039,2,1,9,1,1,,1,4,6,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,377,5191,348,4,1,27,2,20
2761039,2,1,10,1,2,,1,2,5,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,377,5191,348,4,1,27,1,18
2761039,3,1,1,1,1,,1,4,6,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,3,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,525,5191,348,4,1,27,2,64
2761039,3,1,2,1,1,,2,2,6,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,525,5191,348,4,1,27,1,42
2761039,4,1,1,1,2,,1,7,6,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,377,5191,348,4,1,27,2,37
2761039,6,1,1,1,1,,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,377,5191,348,4,1,27,1,37
2761039,6,1,2,1,1,,3,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2,2,3,2,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,377,5191,348,4,1,27,2,32
2761039,6,1,3,1,1,,3,2,2,1,1,2,2,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,377,5191,348,4,1,27,1,14
2761039,7,1,1,,,,1,1,6,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,2,3,2,,3,3,5,3,1,2,1,,2,1,2,1,,2,1,2,1,,2,2,,,,,2,,,,,2,1,1,1,1,2,2,2,1,2,3,2,1,2,3,2,3,3,500,5191,348,4,1,27,1,79
2761039,8,1,1,1,1,,3,2,4,1,2,2,1,2,0,0,0,0,1,0,0,0,0,2,2,3,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,377,5191,348,4,1,27,2,40
2761039,8,1,3,1,2,,3,7,7,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2,2,2,3,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,377,5191,348,4,1,27,1,22
2761039,9,1,1,,,,4,1,2,1,1,2,1,1,0,0,0,1,0,0,0,0,0,2,3,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,500,5191,348,4,1,27,2,64
2761039,9,1,2,1,1,,4,6,4,2,1,1,1,2,0,0,0,1,1,0,0,0,0,2,3,3,3,3,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,525,5191,348,4,1,27,2,34
2761039,9,1,3,1,2,,3,5,5,2,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,3,3,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,525,5191,348,4,1,27,1,32
2761039,9,1,4,1,1,,3,5,6,1,9,2,1,1,0,0,1,0,0,0,0,0,0,2,3,3,2,3,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,525,5191,348,4,1,27,2,33
2761039,10,1,2,1,1,,2,2,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2,3,3,2,3,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,377,5191,348,4,1,27,2,31
2761039,12,1,1,1,1,,3,1,2,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,419,5191,348,4,1,27,2,25
2761039,12,1,2,1,2,,1,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,2,2,1,,2,3,5,3,2,,,,,1,1,2,2,2,1,1,2,1,2,2,,,,,2,,,,,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,419,5191,348,4,1,27,2,46
2761039,13,1,1,,,,1,3,7,1,1,2,1,1,0,0,0,0,0,0,0,1,0,2,3,3,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,1,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,2,399,5191,348,4,1,27,1,81
2761039,13,1,2,1,2,,3,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,,,2,,,,,1,2,2,1,1,1,1,1,1,2,2,,,,,2,,,,,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,1,3,2,419,5191,348,4,1,27,2,34
2761039,18,1,1,1,2,,9,7,7,9,2,1,9,1,0,0,0,0,0,0,0,1,0,2,3,3,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,2,525,5191,348,4,1,27,2,67
2761039,21,1,1,1,1,,4,5,2,1,1,1,1,2,0,0,0,0,1,0,0,0,0,2,2,2,1,2,2,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,377,5191,348,4,1,27,1,26
2761039,21,1,2,1,2,,1,2,4,1,1,1,1,2,0,0,0,1,0,0,0,0,0,2,3,2,1,1,1,3,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,377,5191,348,4,1,27,2,29
2800068,5,1,1,1,2,,3,6,5,2,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,661,5193,353,1,2,28,1,63
2800068,5,1,2,1,2,,1,6,5,2,2,9,9,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,661,5193,353,1,2,28,2,61
2800145,1,1,1,1,2,,3,4,5,1,1,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,1,,1,2,5,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,844,5194,353,1,2,28,1,64
2800145,1,1,2,1,2,,3,6,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,844,5194,353,1,2,28,2,61
2800145,2,1,1,,,,4,5,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,1,2,5,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,3,2,311,5194,353,1,2,28,2,36
2800145,2,1,3,,,,1,2,5,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,2,2,1,2,2,2,5,1,2,,,,,1,1,1,1,2,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,311,5194,353,1,2,28,2,33
2800145,3,1,1,,,,3,6,5,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,1,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2773,5194,353,1,2,28,1,50
2800145,3,1,2,1,2,,3,6,5,1,1,9,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3825,5194,353,1,2,28,2,47
2800179,1,1,1,,,,2,2,6,1,1,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,250,5195,353,1,2,28,1,38
2800179,3,1,2,1,2,,1,6,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,,1,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,1,1,2,2,2,2,1,2,2,1,1,1,2,2,3,2,747,5195,353,1,2,28,2,61
2800233,3,1,2,1,2,,1,2,1,1,2,1,1,1,0,0,0,0,0,1,0,0,0,2,2,2,3,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,278,5201,353,1,2,28,2,38
2800774,3,1,1,,,,1,1,6,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,3,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,698,5214,354,1,3,28,2,64
2800774,3,1,2,,,,3,4,2,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,3,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,698,5214,354,1,3,28,2,57
2801269,2,1,1,1,2,,1,6,7,1,2,2,2,2,0,0,0,0,1,0,0,0,0,2,2,2,2,,3,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,727,5228,362,1,3,28,1,56
2801338,5,1,1,,,,3,4,6,1,2,9,1,1,0,0,0,0,1,0,0,0,0,2,2,2,1,,2,3,1,,2,,,,,1,1,2,2,2,1,2,1,2,2,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,438,5230,362,1,3,28,2,66
2801338,5,1,2,,,,4,6,4,1,2,9,1,2,0,0,0,0,0,0,0,0,1,2,2,2,3,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,438,5230,362,1,3,28,2,52
2801338,5,1,3,1,2,,3,5,5,1,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,605,5230,362,1,3,28,1,28
2801338,5,1,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,5230,362,1,3,28,1,92
2801449,2,1,2,,,,4,3,7,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2,2,2,1,,2,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,303,5235,362,1,3,28,2,60
